,epoch,theta,train_loss,train_accuracy,validation_loss,validation_accuracy,test_accuracy,ranks,# effective parameters,cr_test,# effective parameters train,cr_train
34,34,0.2,0.1686204522848129,0.9490506649017334,0.1449535638093948,0.9572053551673888,0.9516320824623108,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
35,35,0.2,0.1638236045837402,0.9507489204406738,0.1576980799436569,0.9540205597877502,0.9456605911254884,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
36,36,0.2,0.1613832265138626,0.9503692388534546,0.1709226369857788,0.9468550086021424,0.9432721138000488,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
37,37,0.2,0.1587656736373901,0.9511683583259584,0.1494116187095642,0.9547176361083984,0.9506368041038512,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
38,38,0.2,0.153497964143753,0.953146517276764,0.1709236651659011,0.9508357644081116,0.9453624486923218,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
39,39,0.2,0.1523695737123489,0.9535863995552064,0.1978795975446701,0.9384949803352356,0.9346139430999756,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
40,40,0.2,0.1507120728492736,0.953665852546692,0.1369554996490478,0.9583002924919128,0.956011176109314,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
41,41,0.2,0.1495129764080047,0.9547649025917052,0.2019274085760116,0.93570876121521,0.9277467727661132,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
42,42,0.2,0.1495212465524673,0.9536254405975342,0.1394140422344207,0.957902193069458,0.95282644033432,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
43,43,0.2,0.1490605920553207,0.9539659023284912,0.1748406887054443,0.9450637102127076,0.9418789744377136,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
44,44,0.2,0.1501531302928924,0.9543861746788024,0.1261346787214279,0.9621816277503968,0.957802712917328,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
45,45,0.2,0.1528291851282119,0.9531266689300536,0.1640478074550628,0.94934344291687,0.945262849330902,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
46,46,0.2,0.1458407342433929,0.9552843570709229,0.1669831871986389,0.9457603096961976,0.9423763155937196,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
47,47,0.2,0.1438329219818115,0.956024408340454,0.1922444850206375,0.942774534225464,0.936504364013672,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
48,48,0.2,0.1408243775367736,0.9567824006080629,0.1376918852329254,0.957006335258484,0.9536226987838744,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
